id,unix,date,symbol,open,high,low,close,volto,volfrom
9929189,1589155200,2020-05-11 00:00:00,XRP/USD,0.1972,0.2005,0.1842,0.1928,72530366.0,13983854.5648
9929190,1589068800,2020-05-10 00:00:00,XRP/USD,0.2163,0.2163,0.1802,0.1973,111616117.0,22021859.8841
9929191,1588982400,2020-05-09 00:00:00,XRP/USD,0.219,0.2252,0.2157,0.2165,57333782.0,12412763.803
9929192,1588896000,2020-05-08 00:00:00,XRP/USD,0.219,0.2225,0.2145,0.2189,69623523.0,15240589.184700001
9929193,1588809600,2020-05-07 00:00:00,XRP/USD,0.2121,0.2222,0.2086,0.2189,65628375.0,14366051.287500001
9929194,1588723200,2020-05-06 00:00:00,XRP/USD,0.2172,0.2228,0.2105,0.2121,44587980.0,9457110.558
9929195,1588636800,2020-05-05 00:00:00,XRP/USD,0.2181,0.2225,0.2134,0.2172,38413635.0,8343441.522
9929196,1588550400,2020-05-04 00:00:00,XRP/USD,0.2195,0.221,0.2074,0.2184,51173646.0,11176324.2864
9929197,1588464000,2020-05-03 00:00:00,XRP/USD,0.224,0.2269,0.2155,0.2195,38890850.0,8536541.575
9929198,1588377600,2020-05-02 00:00:00,XRP/USD,0.2181,0.226,0.2155,0.2241,46375845.0,10392826.8645
9929199,1588291200,2020-05-01 00:00:00,XRP/USD,0.2115,0.2244,0.2113,0.218,61004693.0,13299023.074
9929200,1588204800,2020-04-30 00:00:00,XRP/USD,0.2269,0.2361,0.2081,0.2115,114793661.0,24278859.3015
