id,unix,date,symbol,open,high,low,close,volto,volfrom
9928879,1590019200,2020-05-21 00:00:00,ETH/USD,209.95,211.52,191.27,198.62,179532.29834323,35658705.096932344
9928880,1589932800,2020-05-20 00:00:00,ETH/USD,214.8,215.5,205.1,209.96,104103.82197937,21857638.462788526
9928881,1589846400,2020-05-19 00:00:00,ETH/USD,214.86,215.84,209.22,214.71,98910.17410947,21237003.483044304
9928882,1589760000,2020-05-18 00:00:00,ETH/USD,207.05,216.99,206.99,214.97,163043.28096713,35049414.10950394
9928883,1589673600,2020-05-17 00:00:00,ETH/USD,200.5,210.0,199.1,207.05,114512.3105608,23709773.90161364
9928884,1589587200,2020-05-16 00:00:00,ETH/USD,194.66,203.36,193.24,200.53,89046.63238362,17856521.19188732
9928885,1589500800,2020-05-15 00:00:00,ETH/USD,203.4,204.3,191.35,194.7,145885.04950668,28403819.138950594
9928886,1589414400,2020-05-14 00:00:00,ETH/USD,199.92,206.25,195.7,203.4,169935.22065409,34564823.88104191
9928887,1589328000,2020-05-13 00:00:00,ETH/USD,189.93,201.59,188.36,199.92,145067.37490257,29001869.590521794
9928888,1589241600,2020-05-12 00:00:00,ETH/USD,185.93,192.89,185.79,190.1,114408.63558372,21749081.62446517
9928889,1589155200,2020-05-11 00:00:00,ETH/USD,187.65,193.77,176.43,185.93,266403.27205753,49532360.373656556
9928890,1589068800,2020-05-10 00:00:00,ETH/USD,210.06,210.06,180.01,187.73,479238.22296594,89967391.59739591
9928891,1588982400,2020-05-09 00:00:00,ETH/USD,211.65,214.79,208.27,210.0,120178.88081369,25237564.9708749
9928892,1588896000,2020-05-08 00:00:00,ETH/USD,212.5,217.0,207.2,211.59,156564.17053734,33127412.84399577
9928893,1588809600,2020-05-07 00:00:00,ETH/USD,199.1,215.99,196.82,212.47,259914.56415047,55224047.44505036
9928894,1588723200,2020-05-06 00:00:00,ETH/USD,205.5,211.21,198.18,199.26,172142.53654051,34301121.83106202
9928895,1588636800,2020-05-05 00:00:00,ETH/USD,207.02,212.17,201.33,205.43,126463.17604265,25979330.25444159
9928896,1588550400,2020-05-04 00:00:00,ETH/USD,210.24,210.96,195.17,206.86,209514.67319864,43340205.29787067
9928897,1588464000,2020-05-03 00:00:00,ETH/USD,214.25,219.48,205.28,210.24,145164.74879656,30519436.786988772
9928898,1588377600,2020-05-02 00:00:00,ETH/USD,212.08,215.59,210.57,214.25,86048.74335239,18435943.263249557
9928899,1588291200,2020-05-01 00:00:00,ETH/USD,206.22,217.58,206.18,212.09,153088.48477931,32468536.736843858
9928900,1588204800,2020-04-30 00:00:00,ETH/USD,215.74,227.5,202.3,206.23,410315.64169167,84619394.7860731
9928901,1588118400,2020-04-29 00:00:00,ETH/USD,196.64,219.59,196.64,215.66,377357.2932836,81380873.86954118
9928902,1588032000,2020-04-28 00:00:00,ETH/USD,196.88,197.95,192.5,196.67,105608.41827873,20770007.622877825
9928903,1587945600,2020-04-27 00:00:00,ETH/USD,197.8,199.41,189.6,196.78,165535.9963748,32574173.366633143
9928904,1587859200,2020-04-26 00:00:00,ETH/USD,194.42,200.0,192.54,197.83,134905.32156149,26688319.76450957
9928905,1587772800,2020-04-25 00:00:00,ETH/USD,187.92,198.2,185.97,194.42,147021.91304917,28584000.33501963
9928906,1587686400,2020-04-24 00:00:00,ETH/USD,185.65,189.91,184.97,187.84,125300.66822971,23536477.520268727
9928907,1587600000,2020-04-23 00:00:00,ETH/USD,183.1,194.86,178.44,185.66,271745.32794126,50452237.58557433
9928908,1587513600,2020-04-22 00:00:00,ETH/USD,171.05,184.41,170.02,183.11,178433.47878367,32672954.300077815
9928909,1587427200,2020-04-21 00:00:00,ETH/USD,170.39,174.93,168.44,171.07,169875.06657111,29060527.638319783
9928910,1587340800,2020-04-20 00:00:00,ETH/USD,180.28,186.67,166.4,170.5,280053.96893369,47749201.70319414
9928911,1587254400,2020-04-19 00:00:00,ETH/USD,187.85,189.92,176.53,180.39,194900.14018716,35158036.28836179
